project_id_number,title,funding_start_year,funding_end_year,institution_id,institution_name,duration,subject,person_ids
318233551,Konfokales Laserscanning Mikroskop,2016,2016,80320415,Universitätsklinikum Magdeburg AöR,1,,1245488
391048702,Mikroskopsystem zur Aufnahme multispektraler Bilder,2017,2017,80320415,Universitätsklinikum Magdeburg AöR,1,,387006069
152986997,Entwicklung eines 3D Mikro-Röntgenfluoreszenz Laboranalysengerätes einschließlich nutzerfreundlicher Quantifizierung,2009,2013,35039545,Bruker Nano GmbH,5,,1501605
154729347,Realisierung und Optimierung von Schaftfräsern mit kleinen Durchmessern durch den Einsatz der CVD-Beschichtung für die Hochleistungsbearbeitung von Holz und Holzwerkstoffen,2009,2011,111984403,LEUCO Ledermann GmbH & Co. KG,3,,1099245
155467782,Die frühe Evolution der Neopterygii,2010,2015,12918,Staatliche Naturwissenschaftliche Sammlungen Bayerns (SNSB) Staatssammlung für Paläontologie und Geologie,6,,19350656
156492215,Weißlichtinterferometer,2009,2009,13103,Technische Hochschule Deggendorf,1,,1805454
178029791,"Schleifmaschine für Sphären, rotationssymmetrischer Asphären und Freiformflächen für die Präzisionsoptik",2010,2010,13103,Technische Hochschule Deggendorf,1,,9628627
182444805,Präzisionsblankpresse für optische Gläser,2010,2010,13103,Technische Hochschule Deggendorf,1,,1805454
193164190,Wellenfrontmessplatz für die Charakterisierung hochaperturiger asphärischer Optiken,2010,2010,13103,Technische Hochschule Deggendorf,1,,1805454
200370220,Kombiniertes Konfokales/Interferenzmikroskop (Phasenschiebung und Vertical-Scanning),2011,2011,13103,Technische Hochschule Deggendorf,1,,200378554
200606774,Anlage zum Ion-Beam Finishing für das Korrigieren der Oberflächenform für die Anwendung in der Präzisionsoptik,2011,2011,13103,Technische Hochschule Deggendorf,1,,"200606937,9628627"
204184725,Interferometer,2011,2011,13103,Technische Hochschule Deggendorf,1,,200378554
393864630,Konfokales 3D-Laserscanning Mikroskop,2017,2017,13103,Technische Hochschule Deggendorf,1,,156608605
157462314,In vivo Bedeutung des MAL/SRF Repressors SCAI für die Tumormetastasierung,2010,,166546703,Max-Planck-Institut für Herz- und Lungenforschung W. G. Kerkhoff-Institut Abteilung für Pharmakologie,3,,1819515
157462314,In vivo Bedeutung des MAL/SRF Repressors SCAI für die Tumormetastasierung,2010,,18539,Philipps-Universität Marburg Fachbereich Medizin Institut für Molekularbiologie und Tumorforschung (IMT),3,,1819515
158230677,GRK 1651: Service-orientierte Architekturen zur Integration Software-gestützter Prozesse am Beispiel des Gesundheitswesens und der Medizintechnik (SOAMED).,2010,,27088,Hasso-Plattner-Institut für Digital Engineering gGmbH,3,,"20375355,1076789,1441120,1808199,109014515,253283,1343169,223309510,93857470,1598956,1824713,71615755"
158373019,3D-Tomographie mit wenigen Projektionen in der Experimentellen 3D-Strömungsmessung,2010,2012,31803738,LaVision GmbH,3,,1262825
159830371,Liquid Handling Workstation,2009,2009,20761428,Ruprecht-Karls-Universität Heidelberg Medizinische Fakultät Mannheim,1,,1723039
161267332,Next Generation Sequencer für Transkriptomanalysen,2009,2009,20761428,Ruprecht-Karls-Universität Heidelberg Medizinische Fakultät Mannheim,1,,1723039
161267675,Automatisiertes Mikroskop,2009,2009,20761428,Ruprecht-Karls-Universität Heidelberg Medizinische Fakultät Mannheim,1,,1723039
162572700,Massenspektrometer mit nano-HPLC und Chip Interface,2009,2009,20761428,Ruprecht-Karls-Universität Heidelberg Medizinische Fakultät Mannheim,1,,1053666
193332480,Inverses Multiphotonen-Mikroskop,2011,2011,20761428,Ruprecht-Karls-Universität Heidelberg Medizinische Fakultät Mannheim,1,,1304330
193336090,Aufrechtes konfokales Mikroskop,2011,2011,20761428,Ruprecht-Karls-Universität Heidelberg Medizinische Fakultät Mannheim,1,,1304330
160259538,ProjektRepository: Ein pandisziplinäres Repository für Forschungsprojekte als Komponente einer niederschwelligen webbasierten Kooperationsinfrastruktur,2010,2014,13121,Rheinisch-Westfälische Technische Hochschule Aachen Hochschulbibliothek,5,,1439346
160626582,Die Aula Regia in Aachen - Karolingische Königshalle und spätmittelalterliches Rathaus - Bauforschung und Architekturgeschichte,2010,2018,14788,Rheinisch-Westfälische Technische Hochschule Aachen Fakultät für Architektur Lehr- und Forschungsgebiet Denkmalpflege und Historische Bauforschung,9,,94266952
161046411,Entwicklung und Erprobung eines optimierten Al-Manteldrahtes mit unterschiedlichen Gefügeeigenschaften zum Ultraschall-Wedge/Wedge-Bonden,2010,2013,20695212,W.C. Heraeus GmbH Contact Materials Division Business Unit Bonding Wires (CMD-BW),4,,161046348
161486217,"Terrestrische Fortbewegung bei Vögeln: Evolution, Dynamik und Rechnersehen",2010,2016,125767472,Keio University Faculty of Science & Technology Department of Mechanical Engineering,7,,1005322
161768151,Mikroskopkombination zur Charakterisierung und Manipulation von Mikrostrukturen,2009,2009,10232,Leuphana Universität Lüneburg,1,,1865406
222350714,Hochauflösendes Ion-Trap-Massenspektrometer mit Flüssigchromatographieanlage (HR ion trap LC),2012,2012,10232,Leuphana Universität Lüneburg,1,,1622626
262780673,"GRK 2114: Kulturen der Kritik: Formen, Medien, Effekte",2016,,10232,Leuphana Universität Lüneburg,3,,"357047524,262788523,281441583,864525,1567313,185961417,1390608,231513972,208215507,2027452,268528350"
404320401,Compute-Server,2018,2018,10232,Leuphana Universität Lüneburg,1,,263881331
162041067,Validierungsexperiment zur Transition von 3D-Grenzschichten an einem gepfeilten Tragflügel mit spannweitig veränderlichen Strömungsverhältnissen,2010,2017,14298,Deutsches Zentrum für Luft- und Raumfahrt e.V. (DLR) Institut für Aerodynamik und Strömungstechnik,8,,1226436
187005812,SFB 963: Astrophysikalische Strömungsinstabilität und Turbulenz,2012,2016,14298,Deutsches Zentrum für Luft- und Raumfahrt e.V. (DLR) Institut für Aerodynamik und Strömungstechnik,5,"Wärmeenergietechnik, Thermische Maschinen, Strömungsmechanik",1424857
162490600,Charakterisierung von Fluiddynamik und Diskret-Element-Modellierung eines neuartigen Strahlschichtapparates,2010,2016,28095059,Nederlandse Organisatie voor Wetenschappelijk Onderzoek NWO Technology Foundation STW,7,,"112250587,1848740,112270344"
217883423,"Hydrodynamic theory of wet particle systems - Modeling, simulation and validation based on microscopic and macroscopic descriptions",2012,2016,28095059,Nederlandse Organisatie voor Wetenschappelijk Onderzoek NWO Technology Foundation STW,5,,1835726
163597715,Transfer der Methode der dynamischen Drehfehlermessung in die industrielle Praxis,2010,2013,163598654,Porsche Engineering Group GmbH,4,,1841658
163866004,GRK 1672: Innovationsgesellschaft heute: Die reflexive Herstellung des Neuen,2012,,10380,Leibniz-Institut für Raumbezogene Sozialforschung e.V. (IRS),3,,"1691692,1424370,1398024,1138326,1678156,1580529,166340172,22178732,1810260,25250701,142521881,27215174"
222613918,GRK 1913: Kulturelle und technische Werte historischer Bauten,2014,,10380,Leibniz-Institut für Raumbezogene Sozialforschung e.V. (IRS),3,"Kunst-, Musik-, Theater- und Medienwissenschaften","1588333,93345385"
290045248,SFB 1265: Re-Figuration von Räumen,2018,,10380,Leibniz-Institut für Raumbezogene Sozialforschung e.V. (IRS),3,,1810260
164190058,Untersuchung der Eigenschaften und der thermochemischen Mechanismen der Alterung von RAB-Keramik-Metall-Mischverbunden,2010,2016,981823,Forschungszentrum Jülich GmbH Institut für Energie- und Klimaforschung (IEK) Werkstoffstruktur und -eigenschaften (IEK-2),7,,1825071
164190058,Untersuchung der Eigenschaften und der thermochemischen Mechanismen der Alterung von RAB-Keramik-Metall-Mischverbunden,2010,2016,14820,Rheinisch-Westfälische Technische Hochschule Aachen Fakultät für Maschinenwesen Institut für Werkstoffanwendungen im Maschinenbau,7,,1825071
164644301,"GRK 1681: Privatheit. Formen, Funktionen, Transformationen",2012,,10111,Universität Passau,3,,"387857407,1087854,66680716,1608291,266907073,166239336,1765240,1563912,86914838,163820814"
164760206,Nachhaltige Landnutzung und Artenvielfalt,2010,2014,168599964,Dachverband Deutscher Avifaunisten (DDA) e.V. Geschäftsstelle,5,,1803587
165973554,Universelle Dämpferimpedanz-Modellierung auf Grundlage von verbesserten Testmethoden und Berechnungsverfahren (UNLIMITED),2010,2014,165974650,PFW Aerospace AG,5,,1299938
166566317,Transmissionselektronenmikroskop,2010,2010,14203,Universitätsmedizin Greifswald,1,,1555976
247341360,Superresolution-Fluoreszenzmikroskop,2013,2013,14203,Universitätsmedizin Greifswald,1,,1417199
167388124,Konfokales Laserscanning-Mikroskop,2010,2010,10217,Technische Hochschule Mittelhessen,1,,1703551
167439738,Nahfeldmikroskopsystem,2011,2011,10609,Hochschule Reutlingen,1,,"275338179,159807516"
197104383,Ressourcen-beschränkte Analyse von Spektrometriedaten (B01 (TFP)),2011,,10609,Hochschule Reutlingen,3,,"114257520,1628498"
253160297,Reaktionskalorimeter mit FTIR-spektroskopischer in-situ Messmethode,2014,2014,10609,Hochschule Reutlingen,1,,214352004
167680871,Abgasmessanlage für gasförmige Emissionen aus Verbrennungsmotoren,2010,2010,10501,Hochschule für Technik und Wirtschaft Dresden (FH),1,,167681589
168040419,Vollelektrische Spritzgießanlage,2010,2010,10073,Hochschule Heilbronn,1,,9598539
168825475,Untersuchung der osteoimmunologischen Rolle von Dickkopf-1 bei Arthritis und Glukokortikoid-induzierter Osteoporose,2010,2017,19794,Universität Ulm Fakultät für Naturwissenschaften Institut für Allgemeine Zoologie und Endokrinologie,8,,1428963
168825475,Untersuchung der osteoimmunologischen Rolle von Dickkopf-1 bei Arthritis und Glukokortikoid-induzierter Osteoporose,2010,2017,20587,Technische Universität Dresden Medizinische Fakultät Carl Gustav Carus Institut für Immunologie,8,,1428963
168825475,Untersuchung der osteoimmunologischen Rolle von Dickkopf-1 bei Arthritis und Glukokortikoid-induzierter Osteoporose,2010,2017,20573,Technische Universität Dresden Medizinische Fakultät Carl Gustav Carus Institut für Physiologische Chemie,8,,1428963
168825475,Untersuchung der osteoimmunologischen Rolle von Dickkopf-1 bei Arthritis und Glukokortikoid-induzierter Osteoporose,2010,2017,94819567,Universität zu Lübeck Sektion Medizin Institut für Systemische Entzündungsforschung,8,,1428963
168825475,Untersuchung der osteoimmunologischen Rolle von Dickkopf-1 bei Arthritis und Glukokortikoid-induzierter Osteoporose,2010,2017,23438,Universitätsklinikum Erlangen AöR Medizinische Klinik 3 - Rheumatologie und Immunologie Internistisches Zentrum (INZ),8,,1428963
182252590,Mikroskopsystem mit Multiphotonenanregung,2010,2010,13349,Universitätsklinikum Bonn AöR,1,,1734438
216372401,5-Laser 20-Parameter Analyse-Durchflusszytometer,2012,2012,13349,Universitätsklinikum Bonn AöR,1,,17321272
216372545,Zellanalyse- und Hochgeschwindigkeitssortiertsystem,2012,2012,13349,Universitätsklinikum Bonn AöR,1,,17321272
223641869,Konfokales Mikroskop,2012,2012,13349,Universitätsklinikum Bonn AöR,1,,1340634
223662405,Multiphotonen-Mikroskop mit in-vivo-Setup,2012,2012,13349,Universitätsklinikum Bonn AöR,1,,1469721
224432260,Multiphotonen-Mikroskop mit in-vitro-Setup,2012,2012,13349,Universitätsklinikum Bonn AöR,1,,1469721
238482468,Multi-Photonen Laser-Scan/Light Sheet Mikroskop,2013,2013,13349,Universitätsklinikum Bonn AöR,1,,238482936
242025600,Operationsmikroskop,2013,2013,13349,Universitätsklinikum Bonn AöR,1,,242026157
246335164,Confocal and Multiphoton Microscope System: Upright Microscope,2013,2013,13349,Universitätsklinikum Bonn AöR,1,,111942857
247377995,Confocal and Multiphoton Microscope System: Inverted Microscope,2013,2013,13349,Universitätsklinikum Bonn AöR,1,,111942857
266686698,Konfokalmikroskop,2014,2014,13349,Universitätsklinikum Bonn AöR,1,,1469721
386936527,HPLC-gekoppeltes Elektrospray-Tandemmassenspektrometer,2017,2017,13349,Universitätsklinikum Bonn AöR,1,,1069006
387333827,5-Laser Zellsorter,2018,2018,13349,Universitätsklinikum Bonn AöR,1,,28855169
387335189,5-Laser Durchflusszytometer,2018,2018,13349,Universitätsklinikum Bonn AöR,1,,28855169
388158066,High content screening microscope,2018,2018,13349,Universitätsklinikum Bonn AöR,1,,1469721
388159768,Confocal Microscope,2018,2018,13349,Universitätsklinikum Bonn AöR,1,,1469721
388168919,Slide scanner microscope,2018,2018,13349,Universitätsklinikum Bonn AöR,1,,1469721
388169927,Spinning disk confocal microscope,2018,2018,13349,Universitätsklinikum Bonn AöR,1,,1469721
388171357,Focused ion beam scanning electron microscope (FIB-SEM),2018,2018,13349,Universitätsklinikum Bonn AöR,1,,1469721
389568007,Hochauflösendes bildgebendes Mehrfarben-Durchflusszytometer,2018,2018,13349,Universitätsklinikum Bonn AöR,1,,28855169
170396629,Medieval Testimonia to the Palestinian Talmud (Testimonia Mediaevalia zum Talmud Yerushalmi),2010,2014,170397141,Bar Ilan University Department of Talmud,5,,251906685
170620586,SFB 925: Licht-induzierte Dynamik und Kontrolle korrelierter Quantensysteme,2011,,194443589,European X-Ray Free-Electron Laser Facility GmbH,3,,1534548
194651731,"EXC 1074: Hamburger Zentrum für ultraschnelle Beobachtung (CUI): Struktur, Dynamik und Kontrolle von Materie auf atomarer Skala",2012,,194443589,European X-Ray Free-Electron Laser Facility GmbH,3,Grundlagen der Biologie und Medizin,"31272391,1388605,1693780,1664614,1414165,1630641,185412484,1584347,1376240,1354376,70878381,1534548,1361987,1127431,1478658,1114548,1771735,1078099,1981436"
170620586,SFB 925: Licht-induzierte Dynamik und Kontrolle korrelierter Quantensysteme,2011,,210851533,Max-Planck-Institut für Struktur und Dynamik der Materie (MPSD),3,,1534548
171031079,Gaschromatograph mit Flammenionisationsdetektor mit gekoppeltem Massenspektrometer,2010,2010,10134,Hochschule für angewandte Wissenschaften Coburg,1,,30449834
317745926,Prüfstand mit Einzylinder-Forschungsmotor,2017,2017,10134,Hochschule für angewandte Wissenschaften Coburg,1,,30449834
317747799,Rollenprüfstand,2017,2017,10134,Hochschule für angewandte Wissenschaften Coburg,1,,30449834
317749361,Prüfstand für Nfz-Motor,2017,2017,10134,Hochschule für angewandte Wissenschaften Coburg,1,,30449834
317750059,Abgasanalytik,2017,2017,10134,Hochschule für angewandte Wissenschaften Coburg,1,,30449834
174158973,Laserstrahlschweißen von Kunststoffen mit bauteilangepassten quasi-stationären Temperaturfeldern,2010,2014,174190249,LPKF Laser & Electronics AG Geschäftsbereich Kunststoffschweißen,5,,"1086132,148338071,164477690"
174158973,Laserstrahlschweißen von Kunststoffen mit bauteilangepassten quasi-stationären Temperaturfeldern,2010,2014,30685,Volkswagen AG,5,,"1086132,148338071,164477690"
257820368,"Betriebsbegleitende, operative Planung von Produktion und Instandhaltung",2014,2017,30685,Volkswagen AG,4,,1476750
